x_pos,y_pos,z_pos,joint1_angle,joint2_angle,joint3_angle,joint4_angle
0.212025,0.080000,0.175000,0.380463,-0.427765,0.421703,0.235648
0.211300,0.080000,0.180000,0.381717,-0.438305,0.414487,0.227925
0.210625,0.080000,0.185000,0.382891,-0.447391,0.405403,0.221440
0.210000,0.080000,0.190000,0.383985,-0.454960,0.393995,0.217002
0.209425,0.080000,0.195000,0.384996,-0.461514,0.382910,0.210197
0.208900,0.080000,0.200000,0.385924,-0.466897,0.371306,0.202447
0.208425,0.080000,0.205000,0.386767,-0.471078,0.358971,0.194126
0.208000,0.080000,0.210000,0.387524,-0.474059,0.345855,0.185333
0.207625,0.080000,0.215000,0.388194,-0.475849,0.331947,0.176101
0.207300,0.080000,0.220000,0.388777,-0.476468,0.317307,0.166333
0.207025,0.080000,0.225000,0.389272,-0.475916,0.301853,0.156176
0.206800,0.080000,0.230000,0.389677,-0.474183,0.285416,0.145932
0.206625,0.080000,0.235000,0.389993,-0.471288,0.268013,0.135569
0.206500,0.080000,0.240000,0.390219,-0.467262,0.249809,0.124796
0.206425,0.080000,0.245000,0.390355,-0.462108,0.230751,0.113688
0.206400,0.080000,0.250000,0.390400,-0.455836,0.210851,0.102205
0.206425,0.080000,0.255000,0.390355,-0.448447,0.190066,0.090395
0.206500,0.080000,0.260000,0.390219,-0.439942,0.168373,0.078261
0.206625,0.080000,0.265000,0.389993,-0.430317,0.145742,0.065815
0.206800,0.080000,0.270000,0.389677,-0.419568,0.122131,0.053073
0.207025,0.080000,0.275000,0.389272,-0.407684,0.097497,0.040043
0.207300,0.080000,0.280000,0.388777,-0.394650,0.071794,0.026728
0.207625,0.080000,0.285000,0.388194,-0.380445,0.044965,0.013128
0.208000,0.080000,0.290000,0.387524,-0.365040,0.016947,-0.000759
0.208425,0.080000,0.295000,0.386767,-0.348400,-0.012335,-0.014940
0.208900,0.080000,0.300000,0.385923,-0.330478,-0.042969,-0.029425
0.209425,0.080000,0.305000,0.384996,-0.311216,-0.075059,-0.044233
0.210000,0.080000,0.310000,0.383985,-0.290540,-0.108726,-0.059387
0.210625,0.080000,0.315000,0.382891,-0.268357,-0.144123,-0.074910
0.211300,0.080000,0.320000,0.381717,-0.244550,-0.181426,-0.090851
0.212025,0.080000,0.325000,0.380463,-0.218969,-0.220857,-0.107267
0.212800,0.080000,0.330000,0.379132,-0.191423,-0.262700,-0.124219
0.213625,0.080000,0.335000,0.377724,-0.161658,-0.307307,-0.141822
0.214500,0.080000,0.340000,0.376242,-0.129335,-0.355145,-0.160223
0.215425,0.080000,0.345000,0.374687,-0.093986,-0.406865,-0.179592
0.216400,0.080000,0.350000,0.373062,-0.054937,-0.463383,-0.200209
0.217225,0.085000,0.150000,0.392670,-0.337013,0.435132,0.250896
0.216250,0.085000,0.155000,0.394356,-0.353441,0.431184,0.247523
0.215325,0.085000,0.160000,0.395969,-0.368671,0.426435,0.243516
0.214450,0.085000,0.165000,0.397506,-0.382692,0.420898,0.238870
0.213625,0.085000,0.170000,0.398966,-0.395503,0.414608,0.233547
0.212850,0.085000,0.175000,0.400346,-0.407117,0.407666,0.227398
0.212125,0.085000,0.180000,0.401646,-0.417584,0.400369,0.219942
0.211450,0.085000,0.185000,0.402863,-0.426645,0.391334,0.213518
0.210825,0.085000,0.190000,0.403996,-0.434244,0.380140,0.208874
0.210250,0.085000,0.195000,0.405044,-0.440805,0.369111,0.202117
0.209725,0.085000,0.200000,0.406005,-0.446200,0.357527,0.194475
0.209250,0.085000,0.205000,0.406879,-0.450404,0.345199,0.186277
0.208825,0.085000,0.210000,0.407663,-0.453417,0.332083,0.177616
0.208450,0.085000,0.215000,0.408358,-0.455248,0.318169,0.168517
0.208125,0.085000,0.220000,0.408961,-0.455914,0.303501,0.158912
0.207850,0.085000,0.225000,0.409474,-0.455417,0.288021,0.148905
0.207625,0.085000,0.230000,0.409894,-0.453749,0.271575,0.138768
0.207450,0.085000,0.235000,0.410221,-0.450927,0.254198,0.128439
0.207325,0.085000,0.240000,0.410455,-0.446973,0.235976,0.117757
0.207250,0.085000,0.245000,0.410595,-0.441893,0.216895,0.106733
0.207225,0.085000,0.250000,0.410642,-0.435693,0.196957,0.095338
0.207250,0.085000,0.255000,0.410595,-0.428373,0.176125,0.083608
0.207325,0.085000,0.260000,0.410455,-0.419934,0.154369,0.071556
0.207450,0.085000,0.265000,0.410221,-0.410370,0.131662,0.059183
0.207625,0.085000,0.270000,0.409894,-0.399675,0.107960,0.046507
0.207850,0.085000,0.275000,0.409474,-0.387835,0.083219,0.033536
0.208125,0.085000,0.280000,0.408961,-0.374834,0.057389,0.020272
0.208450,0.085000,0.285000,0.408358,-0.360648,0.030412,0.006715
0.208825,0.085000,0.290000,0.407663,-0.345246,0.002221,-0.007142
0.209250,0.085000,0.295000,0.406879,-0.328589,-0.027262,-0.021305
0.209725,0.085000,0.300000,0.406005,-0.310627,-0.058130,-0.035786
0.210250,0.085000,0.305000,0.405044,-0.291297,-0.090492,-0.050605
0.210825,0.085000,0.310000,0.403996,-0.270518,-0.124478,-0.065785
0.211450,0.085000,0.315000,0.402863,-0.248192,-0.160247,-0.081362
0.212125,0.085000,0.320000,0.401646,-0.224190,-0.197990,-0.097379
0.212850,0.085000,0.325000,0.400346,-0.198351,-0.237941,-0.113911
0.213625,0.085000,0.330000,0.398966,-0.170466,-0.280409,-0.131019
0.214450,0.085000,0.335000,0.397506,-0.140258,-0.325787,-0.148808
0.215325,0.085000,0.340000,0.395969,-0.107348,-0.374578,-0.167472
0.216250,0.085000,0.345000,0.394356,-0.071210,-0.427504,-0.187221
0.217225,0.085000,0.350000,0.392670,-0.031078,-0.485620,-0.208339
0.218100,0.090000,0.150000,0.411723,-0.316058,0.420394,0.241446
0.217125,0.090000,0.155000,0.413465,-0.332338,0.416449,0.238176
0.216200,0.090000,0.160000,0.415130,-0.347436,0.411698,0.234286
0.215325,0.090000,0.165000,0.416717,-0.361344,0.406152,0.229776
0.214500,0.090000,0.170000,0.418224,-0.374056,0.399840,0.224616
0.213725,0.090000,0.175000,0.419649,-0.385584,0.392853,0.218673
0.213000,0.090000,0.180000,0.420991,-0.395972,0.385475,0.211485
0.212325,0.090000,0.185000,0.422247,-0.404987,0.376398,0.205272
0.211700,0.090000,0.190000,0.423416,-0.412625,0.365517,0.200250
0.211125,0.090000,0.195000,0.424497,-0.419183,0.354518,0.193586
0.210600,0.090000,0.200000,0.425489,-0.424584,0.342945,0.186063
0.210125,0.090000,0.205000,0.426390,-0.428804,0.330620,0.177994
0.209700,0.090000,0.210000,0.427199,-0.431843,0.317501,0.169464
0.209325,0.090000,0.215000,0.427915,-0.433711,0.303579,0.160498
0.209000,0.090000,0.220000,0.428538,-0.434419,0.288885,0.151046
0.208725,0.090000,0.225000,0.429066,-0.433971,0.273369,0.141199
0.208500,0.090000,0.230000,0.429499,-0.432362,0.256908,0.131173
0.208325,0.090000,0.235000,0.429837,-0.429607,0.239544,0.120889
0.208200,0.090000,0.240000,0.430078,-0.425718,0.221296,0.110303
0.208125,0.090000,0.245000,0.430223,-0.420705,0.202186,0.099359
0.208100,0.090000,0.250000,0.430271,-0.414570,0.182200,0.088054
0.208125,0.090000,0.255000,0.430223,-0.407313,0.161311,0.076404
0.208200,0.090000,0.260000,0.430078,-0.398931,0.139483,0.064431
0.208325,0.090000,0.265000,0.429837,-0.389419,0.116687,0.052132
0.208500,0.090000,0.270000,0.429499,-0.378768,0.092882,0.039520
0.208725,0.090000,0.275000,0.429066,-0.366962,0.068018,0.026607
0.209000,0.090000,0.280000,0.428538,-0.353982,0.042043,0.013392
0.209325,0.090000,0.285000,0.427915,-0.339801,0.014897,-0.000127
0.209700,0.090000,0.290000,0.427199,-0.324387,-0.013489,-0.013957
0.210125,0.090000,0.295000,0.426390,-0.307696,-0.043200,-0.028107
0.210600,0.090000,0.300000,0.425489,-0.289673,-0.074331,-0.042591
0.211125,0.090000,0.305000,0.424497,-0.270250,-0.107000,-0.057430
0.211700,0.090000,0.310000,0.423416,-0.249340,-0.141346,-0.072652
0.212325,0.090000,0.315000,0.422247,-0.226836,-0.177535,-0.088294
0.213000,0.090000,0.320000,0.420991,-0.202598,-0.215775,-0.104407
0.213725,0.090000,0.325000,0.419649,-0.176450,-0.256320,-0.121071
0.214500,0.090000,0.330000,0.418224,-0.148160,-0.299498,-0.138374
0.215325,0.090000,0.335000,0.416717,-0.117424,-0.345754,-0.156404
0.216200,0.090000,0.340000,0.415130,-0.083819,-0.395656,-0.175356
0.217125,0.090000,0.345000,0.413465,-0.046743,-0.450000,-0.195530
0.218100,0.090000,0.350000,0.411723,-0.005301,-0.510002,-0.217277
0.219025,0.095000,0.150000,0.430215,-0.294281,0.404881,0.231529
0.218050,0.095000,0.155000,0.432008,-0.310407,0.400937,0.228363
0.217125,0.095000,0.160000,0.433721,-0.325369,0.396183,0.224593
0.216250,0.095000,0.165000,0.435353,-0.339156,0.390628,0.220219
0.215425,0.095000,0.170000,0.436903,-0.351765,0.384296,0.215221
0.214650,0.095000,0.175000,0.438368,-0.363202,0.377264,0.209482
0.213925,0.095000,0.180000,0.439747,-0.373508,0.369804,0.202562
0.213250,0.095000,0.185000,0.441038,-0.382470,0.360681,0.196567
0.212625,0.095000,0.190000,0.442240,-0.390141,0.350140,0.191115
0.212050,0.095000,0.195000,0.443351,-0.396684,0.339130,0.184609
0.211525,0.095000,0.200000,0.444371,-0.402083,0.327556,0.177220
0.211050,0.095000,0.205000,0.445296,-0.406313,0.315229,0.169283
0.210625,0.095000,0.210000,0.446128,-0.409373,0.302103,0.160885
0.210250,0.095000,0.215000,0.446864,-0.411271,0.288170,0.152050
0.209925,0.095000,0.220000,0.447504,-0.412016,0.273450,0.142745
0.209650,0.095000,0.225000,0.448046,-0.411610,0.257893,0.133059
0.209425,0.095000,0.230000,0.448491,-0.410052,0.241409,0.123146
0.209250,0.095000,0.235000,0.448838,-0.407356,0.224043,0.112922
0.209125,0.095000,0.240000,0.449085,-0.403525,0.205761,0.102433
0.209050,0.095000,0.245000,0.449234,-0.398570,0.186614,0.091568
0.209025,0.095000,0.250000,0.449284,-0.392492,0.166571,0.080352
0.209050,0.095000,0.255000,0.449234,-0.385288,0.145614,0.068780
0.209125,0.095000,0.260000,0.449086,-0.376955,0.123701,0.056885
0.209250,0.095000,0.265000,0.448838,-0.367485,0.100804,0.044657
0.209425,0.095000,0.270000,0.448491,-0.356865,0.076878,0.032108
0.209650,0.095000,0.275000,0.448046,-0.345080,0.051874,0.019249
0.209925,0.095000,0.280000,0.447503,-0.332106,0.025735,0.006079
0.210250,0.095000,0.285000,0.446864,-0.317916,-0.001602,-0.007407
0.210625,0.095000,0.290000,0.446128,-0.302471,-0.030210,-0.021216
0.211050,0.095000,0.295000,0.445296,-0.285724,-0.060177,-0.035360
0.211525,0.095000,0.300000,0.444371,-0.267616,-0.091606,-0.049856
0.212050,0.095000,0.305000,0.443351,-0.248071,-0.124622,-0.064726
0.212625,0.095000,0.310000,0.442240,-0.226997,-0.159372,-0.080003
0.213250,0.095000,0.315000,0.441038,-0.204274,-0.196038,-0.095729
0.213925,0.095000,0.320000,0.439747,-0.179751,-0.234840,-0.111965
0.214650,0.095000,0.325000,0.438368,-0.153233,-0.276062,-0.128782
0.215425,0.095000,0.330000,0.436903,-0.124461,-0.320056,-0.146309
0.216250,0.095000,0.335000,0.435353,-0.093095,-0.367316,-0.164646
0.217125,0.095000,0.340000,0.433721,-0.058660,-0.418502,-0.183966
0.218050,0.095000,0.345000,0.432008,-0.020459,-0.474530,-0.204613
0.219025,0.095000,0.350000,0.430215,0.022576,-0.536808,-0.227087
0.220000,0.100000,0.150000,0.448145,-0.271714,0.388586,0.221164
0.219025,0.100000,0.155000,0.449982,-0.287681,0.384643,0.218105
0.218100,0.100000,0.160000,0.451739,-0.302502,0.379886,0.214454
0.217225,0.100000,0.165000,0.453412,-0.316166,0.374322,0.210216
0.216400,0.100000,0.170000,0.455000,-0.328666,0.367970,0.205375
0.215625,0.100000,0.175000,0.456501,-0.340007,0.360895,0.199838
0.214900,0.100000,0.180000,0.457914,-0.350225,0.353353,0.193184
0.214225,0.100000,0.185000,0.459237,-0.359135,0.344219,0.187344
0.213600,0.100000,0.190000,0.460468,-0.366798,0.333812,0.181805
0.213025,0.100000,0.195000,0.461606,-0.373345,0.322962,0.175158
0.212500,0.100000,0.200000,0.462650,-0.378732,0.311357,0.167950
0.212025,0.100000,0.205000,0.463598,-0.382964,0.299021,0.160150
0.211600,0.100000,0.210000,0.464449,-0.386039,0.285885,0.151883
0.211225,0.100000,0.215000,0.465202,-0.387959,0.271937,0.143177
0.210900,0.100000,0.220000,0.465857,-0.388734,0.257186,0.134017
0.210625,0.100000,0.225000,0.466413,-0.388363,0.241583,0.124488
0.210400,0.100000,0.230000,0.466868,-0.386848,0.225070,0.114688
0.210225,0.100000,0.235000,0.467223,-0.384201,0.207684,0.104541
0.210100,0.100000,0.240000,0.467477,-0.380419,0.189361,0.094144
0.210025,0.100000,0.245000,0.467629,-0.375513,0.170166,0.083358
0.210000,0.100000,0.250000,0.467680,-0.369481,0.150056,0.072228
0.210025,0.100000,0.255000,0.467629,-0.362320,0.129019,0.060734
0.210100,0.100000,0.260000,0.467477,-0.354024,0.107008,0.048912
0.210225,0.100000,0.265000,0.467223,-0.344582,0.083993,0.036753
0.210400,0.100000,0.270000,0.466868,-0.333981,0.059931,0.024264
0.210625,0.100000,0.275000,0.466413,-0.322201,0.034766,0.011454
0.210900,0.100000,0.280000,0.465857,-0.309218,0.008441,-0.001676
0.211225,0.100000,0.285000,0.465202,-0.294998,-0.019112,-0.015134
0.211600,0.100000,0.290000,0.464449,-0.279501,-0.047970,-0.028930
0.212025,0.100000,0.295000,0.463598,-0.262673,-0.078226,-0.043079
0.212500,0.100000,0.300000,0.462650,-0.244451,-0.109991,-0.057598
0.213025,0.100000,0.305000,0.461606,-0.224752,-0.143399,-0.072513
0.213600,0.100000,0.310000,0.460468,-0.203473,-0.178607,-0.087861
0.214225,0.100000,0.315000,0.459237,-0.180484,-0.215812,-0.103692
0.214900,0.100000,0.320000,0.457914,-0.155617,-0.255255,-0.120076
0.215625,0.100000,0.325000,0.456501,-0.128656,-0.297247,-0.137092
0.216400,0.100000,0.330000,0.455000,-0.099312,-0.342189,-0.154862
0.217225,0.100000,0.335000,0.453412,-0.067194,-0.390613,-0.173563
0.218100,0.100000,0.340000,0.451739,-0.031755,-0.443289,-0.193373
0.219025,0.100000,0.345000,0.449982,0.007813,-0.501314,-0.214618
0.220000,0.100000,0.350000,0.448145,0.052811,-0.566381,-0.237938
